motorPos,motorVel,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
127.065,-487.082,-10.5654,-3.83571,5.93505,41.79,124.88,212.03,2
122.222,-473.662,-7.12206,-4.37526,5.64075,54.39,107.94,216.79,2
117.881,-428.506,-9.03501,-2.39364,6.93567,63.35,81.27,211.26,2
113.873,-361.361,-11.3011,-0.27468,5.886,87.92,66.29,200.97,2
110.534,-318.609,-13.5574,2.42307,4.26735,97.3,62.86,183.89,2
107.695,-272.228,-16.4023,1.7658,2.70756,102.62,62.86,168.42,2
105.19,-233.192,-15.127,0.79461,1.91295,104.79,58.66,160.58,2
103.186,-185.587,-12.9983,-0.11772,1.95219,104.02,53.9,156.8,2
101.516,-142.835,-10.7223,-0.59841,2.05029,105.28,47.32,158.2,2
100.18,-114.771,-9.00558,-0.66708,2.11896,108.43,38.15,160.44,2
99.3451,-85.4826,-7.71066,-0.35316,2.31516,115.5,28,161.77,2
98.6772,-57.3745,-6.82776,0.42183,2.58984,127.19,16.66,161.98,2
98.1762,-45.1783,-6.38631,1.03005,2.58003,144.2,5.81,158.55,2
97.8423,-17.114,-6.50403,1.67751,2.62908,164.36,-4.34,154.21,2
97.6753,1.20211,-7.0632,2.36421,2.66832,184.73,-13.23,148.19,2
97.8423,13.3983,-7.76952,2.6487,3.11958,204.19,-20.58,139.37,2
98.0092,40.2824,-8.44641,2.09934,3.41388,219.31,-29.33,123.83,2
98.6772,72.0187,-9.74133,1.99143,3.56103,227.64,-32.41,116.13,2
99.5121,93.963,-10.6439,1.26549,3.93381,224.98,-36.75,107.17,2
100.681,125.699,-10.7223,0.65727,4.16925,221.69,-40.74,96.81,2
102.017,146.463,-10.0847,0.08829,3.924,217.91,-43.61,87.22,2
103.687,176.976,-9.03501,-0.24525,3.2373,214.34,-46.2,78.33,2
105.691,202.636,-8.35812,-0.80442,2.65851,208.88,-51.31,70.7,2
107.695,216.056,-7.76952,-1.41264,2.07972,202.93,-54.67,62.65,2
110.033,230.7,-7.48503,-0.97119,1.7658,196.77,-59.08,56.07,2
112.37,251.464,-7.27902,-0.64746,1.77561,193.06,-61.74,49.07,2
115.042,267.332,-7.27902,-0.31392,1.5696,191.66,-62.65,42.07,2
117.881,286.829,-7.43598,-0.06867,1.12815,192.01,-63.63,34.44,2
120.72,303.921,-7.58313,0.1962,0.76518,192.15,-64.75,25.2,2
123.892,316.161,-7.87743,0.24525,0.35316,194.18,-65.03,13.58,2
127.232,335.657,-8.08344,-0.10791,-0.16677,201.32,-65.59,-8.4,2
130.572,349.121,-8.06382,-0.74556,-0.81423,197.89,-68.25,-15.54,2
134.245,360.093,-8.18154,-2.18763,-1.44207,189.21,-70.21,-20.65,2
137.919,378.41,-8.09325,-2.3544,-1.70694,174.86,-69.93,-26.04,2
141.76,385.71,-8.21097,-2.76642,-2.19744,155.96,-66.15,-32.69,2
145.601,386.934,-7.99515,-3.12939,-2.99205,132.51,-60.48,-38.64,2
149.441,383.262,-7.76952,-3.0411,-3.56103,105.56,-53.83,-43.54,2
153.783,390.606,-7.30845,-2.80566,-4.1202,78.12,-46.69,-49.21,2
157.29,389.382,-6.56289,-2.54079,-4.5126,49.91,-41.79,-54.25,2
161.13,386.934,-5.47398,-1.85409,-3.84552,23.66,-38.36,-58.03,2
164.971,378.41,-4.68918,-0.44145,-3.86514,1.33,-38.71,-60.41,2
168.645,361.317,-5.1012,1.1772,-3.30597,-24.5,-50.19,-59.29,2
172.152,340.553,-5.82714,1.73637,-2.39364,-53.34,-65.45,-55.02,2
175.491,310.041,-8.71128,1.90314,-0.81423,-79.24,-76.65,-48.72,2
178.497,280.753,-10.9578,2.54079,0.37278,-93.24,-84.49,-41.93,2
181.002,223.356,-13.9793,4.74804,0.65727,-86.1,-90.02,-53.06,2
181.002,-63.4945,-26.2712,-0.8829,2.52117,-69.09,-72.59,-29.82,2
181.169,29.2665,-25.0547,4.27716,2.69775,-80.29,-53.06,32.97,2
181.169,-18.338,-11.4581,15.2938,1.8639,-61.32,-52.01,55.02,2
181.169,-4.91785,-1.10853,15.7451,0.79461,-26.39,-58.24,24.71,2
181.169,-0.0218566,-9.57456,11.3698,0.76518,15.12,-62.51,-22.19,2
181.169,4.87414,-32.3926,9.4176,3.29616,45.5,-56.42,-48.93,2
181.002,-35.4301,-22.2687,-2.95281,3.16863,78.26,-7.21,-87.78,2
180.334,-76.9147,-3.05091,-5.11101,-9.35874,127.26,45.29,-75.11,2
178.998,-168.495,-7.02396,-3.34521,-6.32745,119.28,39.69,-34.72,2
176.827,-256.36,-11.8505,-2.76642,-1.50093,118.93,32.76,-10.08,2
174.156,-272.228,-11.36,-3.27654,2.72718,112.7,30.03,12.46,2
171.484,-262.48,-7.21035,-1.40283,4.15944,113.96,25.83,36.96,2
168.812,-242.94,-2.48193,0.24525,6.19992,132.02,-18.48,44.59,2
166.641,-197.784,-3.21768,-0.57879,7.93629,133.56,-36.61,31.71,2
164.971,-142.835,-8.01477,-1.55979,5.81733,124.95,-43.75,12.53,2
163.969,-85.4826,-8.18154,-2.98224,3.45312,107.8,-43.05,-11.48,2
163.468,-37.8781,-8.5347,-4.13001,1.31454,82.95,-40.88,-34.02,2
163.301,7.32208,-9.27045,-4.2183,0.63765,53.06,-37.8,-51.94,2
163.468,21.9662,-9.92772,-4.71861,0.43164,22.4,-33.11,-64.75,2
163.969,45.1346,-9.73152,-3.76704,0.06867,-6.09,-27.79,-68.88,2
164.47,68.3468,-9.17235,-1.93257,0,-27.02,-24.15,-70.98,2
165.138,64.6747,-8.86824,-0.80442,0,-38.71,-22.75,-73.85,2
165.806,58.5548,-9.13311,-0.13734,-0.06867,-43.96,-21.84,-75.81,2
166.307,68.3468,-9.27045,0.65727,-0.20601,-44.1,-20.72,-77,2
166.975,62.2268,-9.07425,1.26549,0.06867,-40.81,-21.49,-77.42,2
167.643,59.7787,-8.89767,1.54998,0.69651,-33.39,-25.2,-81.48,2
168.144,68.3468,-8.80938,1.62846,1.19682,-10.36,-26.53,-84,2
168.812,61.0028,-8.65242,1.54017,1.5696,1.05,-27.37,-87.08,2
169.48,64.6747,-8.71128,0.35316,1.54017,10.36,-26.32,-89.11,2
170.148,67.1227,-8.76033,0.08829,1.36359,15.96,-23.59,-90.79,2
170.816,62.2268,-8.79957,-0.41202,1.09872,19.04,-20.16,-93.1,2
171.484,68.3468,-8.88786,-0.82404,0.81423,19.39,-17.43,-93.94,2
172.152,64.6747,-8.95653,-0.99081,0.79461,18.48,-15.96,-94.01,2
172.82,64.6747,-8.97615,-1.10853,0.6867,16.45,-14.77,-93.45,2
173.488,72.0187,-8.83881,-0.90252,0.60822,13.23,-14.63,-92.89,2
174.156,63.4508,-8.83881,-0.79461,0.74556,10.85,-15.33,-93.8,2
174.823,80.5429,-8.75052,-0.45126,0.73575,9.38,-15.54,-94.78,2
175.658,70.7947,-8.49546,-0.22563,0.69651,8.89,-14.91,-97.23,2
176.326,74.4229,-8.68185,-0.2943,0.64746,8.4,-13.79,-99.26,2
177.161,75.647,-8.80938,-0.36297,0.54936,6.44,-11.97,-98.84,2
177.829,65.8987,-9.04482,-0.61803,0.6867,5.25,-10.36,-95.62,2
178.497,58.5548,-9.46665,-1.18701,0.45126,4.83,-10.29,-89.39,2
178.998,43.9106,-9.97677,-1.20663,0.81423,5.88,-10.78,-82.32,2
179.332,18.2943,-9.92772,-0.90252,1.7658,9.52,-10.08,-74.48,2
179.332,3.65017,-9.91791,-0.81423,1.75599,13.02,-6.65,-65.66,2
179.332,-9.77002,-9.96696,-0.02943,2.07972,16.17,-4.69,-56.14,2
179.165,-26.8622,-9.54513,0.40221,2.59965,23.66,-2.59,-51.03,2
178.664,-43.9543,-9.83943,0.21582,2.56041,33.95,0.49,-48.51,2
178.163,-37.8781,-10.3888,-0.1962,2.22687,40.04,2.66,-44.59,2
177.829,-42.7304,-10.0454,0.45126,2.10915,44.52,4.13,-42.21,2
177.328,-57.3745,-9.26064,0.01962,1.87371,50.05,4.83,-44.45,2
176.66,-65.9424,-8.77014,-0.7848,1.20663,51.31,5.6,-44.8,2
176.159,-58.5985,-8.75052,-0.96138,0.95157,47.39,5.88,-41.51,2
175.491,-63.4945,-9.05463,-0.79461,1.4715,43.89,6.16,-40.53,2
174.99,-58.5985,-10.3201,-0.87309,2.05029,48.72,8.89,-42.42,2
174.323,-58.5985,-12.2527,-0.62784,2.16801,57.05,15.26,-44.66,2
173.655,-64.7184,-12.3312,-1.74618,1.39302,54.6,17.01,-43.19,2
172.987,-73.2426,-12.1448,-2.81547,1.75599,48.16,15.82,-40.46,2
172.152,-84.2586,-11.8897,-2.87433,2.1582,41.72,16.66,-35.98,2
171.317,-94.0068,-11.5464,-2.17782,2.07972,36.33,20.51,-30.31,2
170.315,-106.203,-11.6935,-1.35378,2.18763,31.92,24.99,-24.5,2
169.146,-111.099,-11.7524,-0.4905,2.3544,29.61,30.38,-18.9,2
167.977,-134.311,-12.3116,-0.02943,2.41326,29.68,34.58,-12.18,2
166.474,-148.955,-12.959,0.37278,2.41326,30.03,38.5,-3.43,2
164.804,-169.719,-13.4201,0.41202,2.18763,30.17,42.49,7.35,2
162.967,-192.888,-13.3122,1.09872,1.72656,28.98,48.79,20.79,2
160.796,-222.176,-12.5274,1.26549,0.6867,28.14,59.01,33.81,2
158.292,-262.48,-11.1932,0.8829,0.16677,22.82,72.38,65.1,2
155.62,-285.649,-10.7714,0.14715,0,25.83,78.82,82.88,2
152.447,-316.205,-11.2913,-1.12815,-0.12753,31.29,87.64,101.29,2
149.274,-335.701,-10.4869,-1.79523,0.11772,36.61,90.16,121.45,2
145.601,-378.453,-10.0258,-1.81485,0.94176,49.56,88.97,140.7,2
141.593,-406.518,-9.29007,-1.71675,1.39302,66.64,86.87,157.22,2
137.251,-433.358,-8.65242,-1.24587,1.80504,84,83.65,171.85,2
132.909,-441.926,-8.57394,-1.10853,2.30535,101.01,80.22,181.23,2
128.568,-443.15,-7.29864,-0.69651,2.61927,120.54,77.28,184.45,2
124.226,-437.03,-6.4746,-1.48131,2.50155,136.99,72.03,172.27,2
120.219,-376.005,-7.14168,-3.5316,2.63889,145.88,56.77,158.34,2
117.046,-284.425,-9.67266,-1.16739,2.29554,145.81,35.7,159.6,2
114.541,-211.204,-13.1062,3.55122,2.6487,149.52,18.76,152.32,2
112.871,-152.627,-14.8033,5.02272,3.5316,162.47,10.22,100.94,2
111.535,-103.799,-15.4017,3.37464,4.03191,178.22,16.59,87.5,2
110.701,-80.5866,-14.7837,0.47088,3.61008,175.42,19.25,84.84,2
109.866,-68.3905,-12.4391,-2.99205,3.67875,170.17,16.31,87.64,2
109.365,-59.8225,-10.8008,-3.61008,3.38445,164.64,13.3,96.04,2
108.697,-57.3745,-9.93753,-3.91419,2.93319,157.08,9.73,103.67,2
108.196,-48.8503,-9.47646,-3.79647,2.56041,147.49,6.16,112,2
107.862,-39.102,-9.36855,-2.78604,2.33478,137.48,3.29,119.21,2
107.527,-20.786,-9.14292,-0.86328,2.70756,136.71,0.56,122.15,2
107.527,3.65017,-9.28026,0.1962,2.37402,142.17,0.49,118.09,2
107.527,12.1744,-9.23121,0.05886,2.07972,149.45,-0.98,110.25,2
107.862,48.8066,-9.03501,-0.53955,1.59903,154.7,-3.78,104.44,2
108.53,69.5707,-9.25083,-0.15696,1.31454,157.15,-7.42,101.71,2
109.365,95.187,-9.14292,-0.16677,1.40283,161.07,-11.55,95.48,2
110.534,112.279,-9.01539,-0.27468,1.54017,164.99,-16.94,82.53,2
111.869,146.463,-9.0252,-0.26487,1.5696,174.02,-18.76,75.95,2
113.372,166.004,-8.96634,0.02943,1.78542,179.41,-20.3,68.53,2
115.209,186.724,-8.38755,-0.24525,2.53098,183.89,-22.19,60.76,2
117.213,205.04,-8.37774,-0.46107,2.67813,188.3,-20.79,53.13,2
119.384,227.028,-8.55432,-0.83385,2.5506,191.1,-16.66,44.94,2
121.721,239.224,-8.61318,-1.64808,2.00124,189.98,-12.32,36.26,2
124.226,252.645,-8.69166,-2.56041,1.24587,184.8,-9.8,28.49,2
126.731,259.988,-8.88786,-2.85471,0.60822,174.93,-10.15,23.66,2
129.403,267.332,-9.14292,-2.49174,0.22563,161.91,-12.81,20.44,2
132.242,273.409,-9.26064,-2.17782,0.05886,147.49,-16.17,17.01,2
134.913,285.605,-9.00558,-1.84428,-0.20601,134.12,-17.78,13.37,2
137.919,294.173,-8.6328,-1.38321,-0.62784,123.41,-17.71,8.68,2
140.925,302.697,-8.27964,-0.96138,-1.1772,116.2,-17.36,2.8,2
143.931,303.921,-8.0442,-0.43164,-1.68732,109.27,-18.9,-8.47,2
147.104,307.593,-8.00496,-0.11772,-2.19744,106.96,-20.58,-13.72,2
150.109,305.145,-7.41636,0.2943,-2.47212,104.09,-21.21,-18.69,2
153.115,301.473,-7.67142,0.33354,-2.42307,99.68,-19.11,-23.31,2
156.121,299.069,-7.32807,-0.02943,-2.81547,92.47,-14.63,-26.74,2
159.126,295.397,-7.60275,-0.50031,-2.7468,81.41,-13.65,-28.7,2
161.965,281.977,-7.70085,-1.01043,-3.0411,68.39,-12.95,-28.56,2
164.804,259.988,-7.77933,-1.54017,-2.98224,52.29,-16.38,-26.46,2
167.309,251.464,-8.07363,-1.43226,-2.54079,33.88,-21.42,-23.31,2
169.647,239.224,-8.39736,-1.09872,-1.92276,15.12,-25.76,-21.21,2
171.985,225.804,-8.99577,-0.70632,-1.4715,-2.31,-31.57,-20.02,2
174.156,218.504,-9.03501,-0.11772,-1.20663,-19.18,-37.59,-18.55,2
176.326,200.188,-9.17235,0.0981,-0.90252,-31.08,-43.82,-19.11,2
178.163,179.424,-8.62299,0.76518,-0.85347,-38.08,-50.12,-19.6,2
179.833,164.78,-8.49546,1.42245,-0.94176,-44.38,-60.34,-22.4,2
181.336,137.939,-8.62299,1.82466,-0.57879,-51.87,-68.11,-28.91,2
181.002,-10.9941,-23.75,-3.38445,1.5696,-62.16,-65.1,-7.28,2
181.169,7.32208,-19.5611,3.28635,0.33354,-80.71,-49.84,38.57,2
181.169,-3.69388,-10.0062,8.48565,-0.27468,-79.94,-51.52,40.95,2
181.169,1.20211,-4.37526,11.0264,0.44145,-62.44,-72.66,21.42,2
181.169,1.20211,-1.08891,9.2214,-0.26487,-32.9,-73.5,-10.99,2
181.169,1.20211,-6.71985,6.60213,0.15696,-5.74,-69.72,-30.52,2
181.169,1.20211,-33.2951,4.81671,1.10853,20.58,-62.02,-34.16,2
181.169,-8.54605,-23.7991,5.99391,-0.37278,41.16,-36.75,-48.09,2
181.002,-29.3102,-3.22749,-2.14839,-7.13187,81.83,26.18,-88.34,2
180.501,-75.6907,-3.50217,-1.74618,-3.35502,82.53,16.03,-72.66,2
179.499,-103.799,-9.81981,-4.43412,0.20601,96.18,17.29,-65.45,2
178.33,-118.443,-11.978,-6.25878,3.74742,95.13,14.63,-35.28,2
176.994,-120.891,-9.30969,-4.88538,4.39488,88.62,8.4,-23.1,2
175.825,-111.099,-5.31702,-2.65851,5.08158,79.66,-3.85,-21.63,2
174.823,-97.6788,-7.21035,-2.69775,5.45436,69.58,-18.13,-25.41,2
174.156,-48.8503,-8.88786,-2.26611,5.32683,57.68,-24.71,-31.71,2
173.822,-13.442,-7.73028,-1.54998,4.84614,47.18,-26.11,-43.33,2
173.822,4.87414,-7.41636,-2.26611,4.2183,37.17,-28,-55.58,2
173.989,19.5183,-8.30907,-2.89395,3.37464,24.85,-30.24,-61.53,2
174.156,34.1624,-8.94672,-2.1582,2.39364,10.64,-31.43,-61.11,2
174.656,41.4627,-8.64261,-0.93195,1.69713,-0.49,-31.29,-63,2
174.99,35.3864,-8.64261,-0.76518,1.11834,-8.54,-30.38,-68.39,2
175.491,37.8344,-9.18216,-1.33416,0.55917,-14.35,-25.97,-71.96,2
175.825,35.3864,-9.47646,-1.32435,0.34335,-19.46,-20.65,-70.28,2
176.159,40.2824,-9.14292,-0.70632,0.42183,-20.93,-16.38,-67.9,2
176.66,34.1624,-8.75052,-0.46107,0.51993,-18.41,-13.65,-69.09,2
176.827,19.5183,-8.87805,-0.69651,0.50031,-9.45,-12.18,-68.25,2
177.161,19.5183,-9.44703,-0.981,0.86328,-4.41,-10.57,-65.17,2
177.328,24.3705,-9.53532,-0.90252,0.92214,0.98,-9.66,-61.18,2
177.495,20.7423,-8.91729,-0.59841,0.99081,7.49,-10.15,-59.64,2
177.662,18.2943,-8.78976,-0.91233,1.03986,14.7,-10.85,-60.9,2
177.829,7.32208,-9.14292,-1.53036,1.01043,20.02,-10.36,-61.11,2
177.996,18.2943,-9.07425,-1.48131,0.87309,22.54,-8.75,-59.5,2
178.163,17.0702,-8.91729,-1.45188,0.86328,24.29,-7.77,-59.92,2
178.163,4.87414,-9.15273,-1.75599,0.89271,24.5,-6.93,-60.76,2
178.33,9.72631,-9.33912,-1.88352,0.7848,21.7,-5.25,-59.71,2
178.497,13.3983,-9.28026,-1.46169,0.77499,17.5,-4.27,-57.47,2
178.497,12.1744,-9.09387,-0.981,1.00062,14.91,-4.2,-56.56,2
178.664,10.9504,-8.50527,-0.46107,0.92214,16.73,-4.41,-60.2,2
178.664,6.09811,-8.78976,-1.01043,0.64746,15.12,-6.65,-59.71,2
178.831,18.2943,-9.18216,-1.03986,0.72594,12.53,-7.98,-59.71,2
178.998,15.8463,-8.83881,-0.74556,0.79461,14.07,-9.38,-61.6,2
179.165,13.3983,-9.04482,-1.03005,0.7848,14,-10.01,-62.72,2
179.332,14.6223,-9.20178,-1.09872,0.93195,12.88,-9.59,-62.44,2
179.499,10.9504,-9.15273,-1.34397,1.11834,10.71,-9.17,-59.71,2
179.499,-4.91785,-9.40779,-1.45188,1.58922,8.54,-9.17,-55.44,2
179.332,-7.36579,-9.34893,-1.1772,1.8639,9.17,-8.89,-51.03,2
179.165,-12.2181,-9.27045,-0.75537,2.00124,12.67,-8.26,-48.23,2
178.998,-30.5341,-10.5065,-1.19682,2.14839,17.08,-6.51,-48.23,2
178.664,-36.6541,-11.1932,-1.72656,2.09934,20.37,-3.29,-46.34,2
178.33,-36.6541,-10.5163,-1.51074,1.32435,22.54,1.96,-41.93,2
177.996,-32.9822,-9.35874,-1.19682,1.1772,21.84,3.85,-37.59,2
177.495,-42.7304,-8.31888,-0.7848,1.11834,22.05,3.36,-36.96,2
176.994,-50.0743,-8.77995,-1.68732,1.45188,24.85,1.05,-38.01,2
176.493,-52.5222,-9.73152,-2.34459,1.4715,24.15,2.03,-34.3,2
175.992,-50.0743,-12.3508,-2.03067,2.4525,26.04,4.06,-34.58,2
175.491,-58.5985,-12.5274,-2.24649,2.32497,29.75,7.42,-36.96,2
174.823,-62.2705,-12.5666,-2.59965,1.97181,28.98,9.03,-35.42,2
174.323,-62.2705,-12.0467,-2.46231,2.05029,23.31,9.94,-32.97,2
173.655,-67.1664,-11.6543,-2.17782,2.38383,18.62,11.2,-32.13,2
172.987,-72.0624,-11.4287,-1.24587,2.17782,14.77,15.54,-29.89,2
172.319,-73.2426,-11.203,-0.25506,2.36421,12.74,21.28,-28.98,2
171.484,-79.3626,-11.8505,0.05886,2.49174,15.47,27.23,-28.07,2
170.649,-86.7065,-11.7524,0.59841,2.33478,18.06,32.9,-24.85,2
169.647,-101.351,-11.6445,0.66708,2.44269,20.93,36.33,-21.28,2
168.645,-112.323,-11.4581,0.89271,2.37402,23.17,39.13,-15.4,2
167.476,-128.191,-11.6249,0.89271,2.39364,24.78,41.93,0.84,2
165.973,-148.955,-11.8897,0.63765,2.20725,23.8,51.59,12.18,2
164.303,-174.571,-12.1938,0.28449,1.81485,20.58,59.57,26.18,2
162.466,-200.232,-10.8793,0.02943,0.47088,15.12,66.43,42.21,2
160.128,-236.82,-10.2122,-0.31392,0.28449,12.32,72.59,59.15,2
157.624,-266.152,-11.2128,-0.44145,0.35316,14.84,80.08,77.21,2
154.785,-296.664,-11.0166,-0.51012,-0.30411,22.4,88.97,95.48,2
151.612,-332.073,-10.2711,-1.25568,0.03924,31.5,91.56,114.31,2
147.939,-368.661,-9.78057,-1.40283,0.69651,46.69,89.04,134.19,2
144.098,-405.294,-9.05463,-0.91233,1.41264,67.41,85.05,152.67,2
140.09,-435.806,-8.37774,-0.76518,1.98162,89.46,80.71,167.37,2
135.581,-443.15,-7.78914,-1.45188,2.36421,109.41,76.79,178.85,2
131.24,-448.002,-6.83757,-1.3734,2.75661,129.36,75.74,187.11,2
126.898,-427.282,-5.84676,-1.31454,2.12877,146.65,74.76,182.49,2
122.723,-389.425,-6.04296,-3.07053,2.09934,158.69,63.49,162.96,2
119.217,-313.757,-8.30907,-2.36421,1.92276,162.82,23.59,160.51,2
116.545,-235.596,-12.341,1.58922,2.54079,171.15,13.72,138.53,2
114.541,-175.796,-15.5587,2.76642,3.2373,178.64,9.94,112.56,2
113.205,-118.443,-15.3527,0.74556,3.22749,180.46,11.13,94.78,2
112.203,-86.7065,-14.2834,-1.36359,3.0411,176.26,13.93,87.57,2
111.368,-68.3905,-12.8119,-3.16863,2.93319,167.44,13.72,86.73,2
110.868,-61.0465,-11.3207,-3.6297,3.05091,158.76,11.27,93.17,2
110.2,-57.3745,-10.0945,-4.04172,2.8449,150.5,10.01,100.59,2
109.699,-51.2983,-9.29007,-3.924,2.41326,140.21,8.19,108.43,2
109.198,-42.7304,-8.72109,-3.31578,2.0601,129.36,6.3,115.29,2
108.864,-35.4301,-8.38755,-2.33478,2.40345,122.43,3.43,120.12,2
108.53,-17.114,-8.30907,-0.97119,2.11896,123.13,3.08,121.45,2
108.53,4.87414,-8.68185,0.08829,1.81485,127.68,2.52,118.16,2
108.697,20.7423,-9.17235,0.3924,1.59903,133.21,-3.43,105.28,2
109.031,48.8066,-9.29007,-0.43164,1.33416,141.4,-7.56,103.53,2
109.699,85.4389,-9.96696,0.69651,1.01043,145.81,-12.39,98.28,2
110.701,109.831,-10.1043,0.64746,1.38321,152.39,-17.85,89.39,2
112.036,144.015,-9.62361,0.28449,1.57941,157.92,-21.98,81.2,2
113.539,163.556,-9.09387,0,1.70694,163.87,-24.43,73.15,2
115.376,191.62,-8.57394,-0.23544,1.83447,168.91,-26.18,65.38,2
117.38,212.384,-8.21097,-0.22563,1.8639,173.11,-26.46,58.03,2
119.718,233.148,-8.01477,-0.45126,1.93257,176.61,-25.55,50.4,2
122.055,241.672,-7.85781,-0.72594,1.91295,179.48,-23.52,43.19,2
124.56,258.764,-7.97553,-1.09872,1.62846,178.92,-21.07,36.96,2
127.232,264.884,-8.27964,-1.39302,1.21644,175.63,-19.11,32.06,2
129.904,270.961,-8.69166,-1.65789,0.95157,169.26,-17.57,27.72,2
132.742,283.201,-9.05463,-1.83447,0.5886,159.67,-16.66,23.66,2
135.581,295.397,-9.39798,-2.18763,0.25506,133,-16.17,15.82,2
138.587,303.921,-9.46665,-2.60946,-0.31392,117.32,-16.52,13.09,2
141.593,308.817,-9.24102,-2.58003,-1.36359,102.13,-16.17,10.78,2
144.766,316.161,-8.58375,-2.2563,-1.80504,86.87,-16.17,7.63,2
147.939,310.041,-8.06382,-1.99143,-2.13858,71.68,-16.45,3.71,2
151.278,318.565,-7.42617,-1.71675,-2.36421,56.14,-16.24,0.35,2
154.451,321.013,-6.95529,-1.32435,-2.50155,40.39,-16.66,-2.73,2
157.624,325.909,-6.38631,-0.85347,-2.68794,24.71,-16.94,-5.53,2
160.963,325.909,-15.3232,-0.24525,-2.36421,4.62,-22.33,-5.32,2
164.136,316.161,-12.4489,0.51993,-1.09872,-18.13,-21.77,0.35,2
167.142,294.173,-1.60884,0.99081,-2.5506,-17.15,-10.43,-6.79,2
169.981,272.185,-0.02943,1.89333,-2.58984,-21.77,-24.5,-14.42,2
172.486,259.988,-2.8449,2.23668,-2.10915,-30.94,-40.11,-15.89,2
174.99,250.24,-5.84676,2.75661,-1.00062,-40.39,-50.12,-14.84,2
177.495,236.776,-9.23121,2.83509,0.2943,-44.45,-52.99,-19.6,2
179.833,212.384,-12.753,3.64932,0.62784,-37.24,-47.18,-26.88,2
181.503,103.755,-13.577,-2.86452,1.39302,-28.21,-45.78,-32.06,2
181.002,2.42609,-21.945,-1.12815,-0.11772,-30.1,-41.44,8.19,2
181.336,15.8463,-23.0829,4.11039,2.00124,-36.4,-37.8,48.09,2
181.169,-14.666,-13.4103,10.016,0.80442,-20.23,-33.67,50.33,2
181.169,1.20211,-10.0749,11.0951,1.7658,-0.28,-41.37,27.79,2
181.169,-1.24583,-12.0859,10.3005,3.36483,18.41,-51.45,-1.4,2
181.169,2.42609,-15.7156,8.12268,4.05153,35.91,-44.45,-27.3,2
181.169,-0.0218566,-13.577,5.65056,3.39426,58.24,-25.76,-47.74,2
181.169,-0.0218566,-3.78666,4.86576,0.94176,93.66,-9.66,-58.59,2
181.169,-1.24583,0.0981,6.35688,-1.67751,123.97,-6.51,-60.76,2
181.169,-4.91785,-8.59356,4.23792,-1.39302,133.91,-21.35,-66.36,2
181.169,-3.69388,-29.842,-0.06867,0.5886,133.35,-27.79,-86.17,2
181.169,-8.54605,-14.146,-1.78542,-0.94176,143.99,35.21,-111.86,2
181.169,-10.9941,-12.0369,-6.52365,-4.58127,135.38,44.52,-99.54,2
180.835,-41.5064,-4.94424,-8.00496,-4.58127,117.81,33.25,-82.46,2
180.167,-68.3905,-10.3594,-8.71128,-0.79461,69.93,4.2,-59.99,2
179.499,-70.8384,-10.0454,-7.37712,0.42183,26.81,-11.34,-42.7,2
178.831,-64.7184,-6.98472,-4.58127,0.84366,-6.93,-22.68,-30.52,2
178.163,-59.8225,-7.22997,-3.29616,1.11834,-27.44,-32.55,-29.12,2
177.662,-30.5341,-7.70085,-2.02086,1.61865,-33.46,-36.54,-34.79,2
177.662,2.42609,-7.59294,-0.981,2.08953,-29.96,-34.23,-48.37,2
177.662,19.5183,-7.44579,-0.44145,3.50217,-23.52,-32.83,-62.51,2
178.163,51.2545,-7.59294,-0.27468,4.63032,-15.89,-32.13,-74.06,2
178.664,69.5707,-7.4556,0.73575,5.17968,-11.2,-33.81,-82.04,2
179.499,75.647,-7.96572,1.29492,4.82652,-6.16,-34.86,-89.88,2
180.167,74.4229,-8.75052,1.23606,4.0221,-0.28,-28.21,-96.46,2
180.835,68.3468,-9.09387,0.77499,3.18825,16.1,-24.64,-94.78,2
181.336,4.87414,-9.66285,-3.66894,1.6677,19.74,-20.16,-82.11,2
181.002,-10.9941,-11.1344,-1.41264,0.96138,13.09,-13.93,-55.44,2
181.169,13.3983,-8.69166,2.21706,1.06929,17.85,-12.74,-45.71,2
181.169,-7.36579,-7.91667,1.962,0.45126,24.64,-12.6,-53.2,2
181.169,-2.4698,-8.81919,0.13734,-0.14715,25.76,-11.97,-59.08,2
181.169,-3.69388,-9.68247,-0.87309,-0.17658,21.84,-11.27,-57.68,2
181.169,-14.666,-9.6138,-1.29492,-0.02943,17.57,-12.11,-53.9,2
180.835,-25.6383,-9.35874,-1.75599,0.01962,13.58,-14.63,-49.42,2
180.501,-30.5341,-9.14292,-1.85409,0.11772,8.68,-16.73,-43.75,2
180.167,-24.4142,-8.90748,-1.40283,0.13734,5.04,-16.94,-39.48,2
180,-26.8622,-8.38755,-0.99081,0.22563,4.2,-15.75,-40.18,2
179.666,-24.4142,-8.28945,-1.36359,0.06867,4.2,-14.77,-43.96,2
179.332,-19.562,-8.52489,-1.79523,0.22563,1.05,-12.67,-47.67,2
179.165,-9.77002,-8.65242,-1.69713,0.47088,0.7,-11.9,-49.63,2
178.998,-13.442,-8.48565,-1.52055,0.96138,1.68,-11.69,-52.01,2
178.831,-14.666,-8.61318,-1.51074,1.15758,3.22,-11.9,-53.55,2
178.831,-8.54605,-8.61318,-1.33416,1.38321,6.58,-11.97,-54.67,2
